Week,DMA_Name,DMA_ID,TRx,TV_Spend,Digital_Spend,Search_Spend,Print_Spend,HCP_Events_Spend,Medical_Journal_Spend,TV_Impressions,Digital_Impressions,Digital_Clicks,Search_Clicks,Print_Impressions,HCP_Email_Sends,Rep_Calls,Sample_Units,Copay_Redemptions,Lagged_TRx,DMA_Population,Competitor_TV_Spend,Seasonality
11/19/2023,San Francisco CA,DMA_006,164881,186290,66853,39012,49619,64338,44073,6494894,8170980,72807,20588,643762,438,2426,1834,32294,140148,4550000,173774,1.136
11/26/2023,San Francisco CA,DMA_006,168777,258857,94417,53111,36062,54543,56875,6810100,12869674,155449,16528,361631,551,2173,1682,39539,143460,4550000,185742,1.137
12/3/2023,San Francisco CA,DMA_006,159402,246661,82791,28348,33572,67229,42034,6355058,8338245,111637,7210,278978,445,1829,1626,38799,135491,4550000,238232,1.168
12/10/2023,San Francisco CA,DMA_006,159267,190238,67275,48436,35288,52565,42586,6161220,9391036,108544,13845,358286,683,2495,1192,31656,135376,4550000,138505,1.102
12/17/2023,San Francisco CA,DMA_006,166135,232391,97692,31455,30222,70310,43270,7820163,13114280,105588,14705,285976,508,2316,1499,32063,141214,4550000,173764,1.133
12/24/2023,San Francisco CA,DMA_006,155726,205238,67203,33750,23149,96336,50046,5205929,8595711,97447,13941,268368,644,2640,1707,35786,132367,4550000,365713,1.112
12/31/2023,San Francisco CA,DMA_006,181631,238322,67773,33598,51074,78776,51855,7170918,7892480,78814,9535,572122,590,2223,1066,38569,154386,4550000,262530,1.214
1/7/2024,San Francisco CA,DMA_006,215301,280328,104442,59039,44165,107695,55464,9567062,14126090,148968,21080,374969,581,2400,1515,40325,183005,4550000,302902,1.299
1/14/2024,San Francisco CA,DMA_006,195868,269097,115357,34017,37252,48569,49468,7091694,15729396,143378,8747,342917,413,2569,998,42019,166487,4550000,211187,1.266
1/21/2024,San Francisco CA,DMA_006,210157,214842,98428,63385,31559,50173,53954,6455915,14672841,231052,21550,271568,485,1683,1029,52487,178633,4550000,336444,1.293
1/28/2024,San Francisco CA,DMA_006,194118,289861,111862,44980,34714,51236,54058,9005730,14682325,182271,11899,356802,454,1792,1371,45716,165000,4550000,494219,1.227
2/4/2024,San Francisco CA,DMA_006,191344,265978,76139,31762,30865,97128,37058,8304533,8730965,74592,11217,291862,658,2361,1374,31804,162642,4550000,194247,1.246
2/11/2024,San Francisco CA,DMA_006,209664,303743,72467,49733,33105,108706,42929,8779883,8325432,142805,12860,379159,573,2363,996,43471,178214,4550000,504830,1.325
2/18/2024,San Francisco CA,DMA_006,189032,207693,72099,45708,32317,77641,51465,6155219,9322790,91147,14532,390868,521,1886,996,31058,160677,4550000,241939,1.242
2/25/2024,San Francisco CA,DMA_006,170680,206230,93324,28084,32865,90987,40378,6200386,12694385,148545,10448,262972,506,2641,1672,37449,145078,4550000,315520,1.106
3/3/2024,San Francisco CA,DMA_006,177169,172837,99936,30704,51091,96552,52471,4818201,11593995,154037,14211,660405,395,2201,1407,38640,150593,4550000,133959,1.139
3/10/2024,San Francisco CA,DMA_006,177240,245483,83208,29171,30775,67681,48508,8053763,11427195,171528,9962,340334,633,2617,1354,32330,150654,4550000,210963,1.114
3/17/2024,San Francisco CA,DMA_006,172875,270543,74107,32723,25162,59240,35638,9196678,7706987,65221,12532,252489,403,2325,1166,30671,146943,4550000,171254,1.116
3/24/2024,San Francisco CA,DMA_006,175833,210377,73549,31592,44178,56477,35970,6450432,7974622,156169,11789,419892,480,2571,1352,27107,149458,4550000,294287,1.125
3/31/2024,San Francisco CA,DMA_006,147211,164621,74575,40066,43929,63865,56052,4899904,9267657,107804,18130,531136,523,2547,1236,35537,125129,4550000,217761,0.95
4/7/2024,San Francisco CA,DMA_006,162790,222830,68231,28222,38260,100241,39980,6314581,9030502,93398,7503,463269,687,1763,1116,39181,138371,4550000,252607,1.115
4/14/2024,San Francisco CA,DMA_006,160011,217598,97188,48981,33600,64458,37361,6532387,11011081,103021,19189,436465,463,2320,1406,39540,136009,4550000,354924,1.02
4/21/2024,San Francisco CA,DMA_006,134660,135366,62055,39343,31555,81207,54695,4198699,8594942,128317,10419,309588,687,2089,1221,26291,114461,4550000,141105,0.903
4/28/2024,San Francisco CA,DMA_006,164936,238600,89583,26839,30800,50517,55015,6004030,9008138,133890,17318,395206,654,1875,1793,36325,140195,4550000,355779,1.059
5/5/2024,San Francisco CA,DMA_006,164597,207017,93523,40406,42983,71310,35292,6677875,11358069,108186,10790,433248,433,1624,1411,37819,139907,4550000,274378,1.093
5/12/2024,San Francisco CA,DMA_006,137465,201327,73026,33428,25665,56191,51922,5836485,9575412,91197,9152,222641,376,1761,1646,33620,116845,4550000,252890,0.937
5/19/2024,San Francisco CA,DMA_006,136738,211427,47471,44262,32650,98526,36212,6422873,6414702,65115,13657,323606,596,2445,1805,33352,116227,4550000,218093,0.904
5/26/2024,San Francisco CA,DMA_006,124655,166596,69659,24152,41164,51771,60232,4720103,7813503,64774,12517,405745,479,2120,1720,26174,105956,4550000,244854,0.856
6/2/2024,San Francisco CA,DMA_006,147369,218983,84442,35775,42264,88073,59500,5970154,12625791,131488,18217,530827,490,2181,1040,35583,125263,4550000,228949,0.933
6/9/2024,San Francisco CA,DMA_006,137548,154018,67604,30159,32435,91441,60776,4507484,9431694,151208,9793,400388,508,2265,1427,25669,116915,4550000,113699,0.907
6/16/2024,San Francisco CA,DMA_006,147459,199335,65896,33131,29522,106950,55859,5925714,8762833,81671,10761,379282,609,1898,1069,27828,125340,4550000,360955,1.003
6/23/2024,San Francisco CA,DMA_006,168378,257665,97703,32395,32483,80786,39530,8710976,11346499,145603,9674,336921,690,2358,1478,28118,143121,4550000,324925,1.075
6/30/2024,San Francisco CA,DMA_006,138401,160461,71434,29913,33564,48314,36404,4845439,7644409,144021,9174,300562,625,2274,1223,25593,117640,4550000,174329,0.919
7/7/2024,San Francisco CA,DMA_006,121654,146255,46788,25922,20759,85150,50312,3738787,6455701,73774,8645,260735,546,1614,1580,29905,103405,4550000,214958,0.874
7/14/2024,San Francisco CA,DMA_006,134848,210269,46840,36796,21570,101605,61393,7167307,5261378,84150,12679,240612,408,1742,1649,27953,114620,4550000,163240,0.884
7/21/2024,San Francisco CA,DMA_006,146644,213995,72394,28480,26240,70406,56518,6247689,9506465,130672,9436,232670,473,2580,1754,30674,124647,4550000,194087,0.955
7/28/2024,San Francisco CA,DMA_006,140765,144611,50213,32415,37738,102338,62512,4779050,7297142,129408,11310,306000,635,2067,1499,21755,119650,4550000,73623,0.922
8/4/2024,San Francisco CA,DMA_006,143229,173240,60052,33038,34667,110506,62557,5397631,8080940,72409,11880,404477,494,2283,1127,22910,121744,4550000,233778,0.967
8/11/2024,San Francisco CA,DMA_006,178199,255149,102974,32583,31228,88278,38977,8894624,15192186,250688,8894,387930,575,2391,1146,34721,151469,4550000,342328,1.111
8/18/2024,San Francisco CA,DMA_006,130496,204383,47828,37208,21454,75738,45207,5357633,6509368,64166,11666,187488,492,1848,1251,29918,110921,4550000,137384,0.888
8/25/2024,San Francisco CA,DMA_006,229901,257729,86908,51597,62669,51313,54688,8463955,11962655,132609,14653,505867,628,1976,1179,56902,195415,4550000,278963,1.446
9/1/2024,San Francisco CA,DMA_006,213017,249540,127554,34265,52500,109045,56193,6715872,16436163,276833,17147,540403,678,1613,1065,51252,181064,4550000,434163,1.321
9/8/2024,San Francisco CA,DMA_006,236899,305282,97079,42927,71269,49691,46049,8882048,12093122,120469,15012,577675,483,2538,1159,44275,201364,4550000,464168,1.489
9/15/2024,San Francisco CA,DMA_006,215600,303210,72734,63365,31102,71909,54286,10577777,9712737,143348,19600,347733,631,1644,1025,53093,183260,4550000,403436,1.322
9/22/2024,San Francisco CA,DMA_006,218933,207643,106887,62009,42549,49716,62238,5441701,14576346,215134,38577,414016,470,1808,1029,34644,186093,4550000,195851,1.308
9/29/2024,San Francisco CA,DMA_006,234865,277928,104088,39326,39773,76165,42948,7870992,14748884,247144,11022,486526,659,2126,1215,42394,199635,4550000,193829,1.453
10/6/2024,San Francisco CA,DMA_006,215253,253266,118417,37225,62348,75149,44509,6752455,17351018,217619,10201,525380,653,2103,1246,52245,182965,4550000,292416,1.371
10/13/2024,San Francisco CA,DMA_006,220284,241143,116192,40311,43948,97260,62605,6366925,17222880,209297,25397,504388,694,1670,1811,42302,187241,4550000,182884,1.338
10/20/2024,San Francisco CA,DMA_006,255576,294299,88695,64358,35971,78693,55281,9007988,9923441,119630,42677,326938,546,2607,1506,47362,217239,4550000,332432,1.499
10/27/2024,San Francisco CA,DMA_006,229793,311683,129236,55146,52470,77545,45728,8873077,15781995,240023,20728,481761,534,2410,1068,53761,195324,4550000,259154,1.36
11/3/2024,San Francisco CA,DMA_006,224697,272006,115324,47151,38566,101672,53720,7236904,16632190,140433,23583,448012,663,2498,1051,47093,190992,4550000,237364,1.371
11/10/2024,San Francisco CA,DMA_006,186295,270910,103073,50406,23292,86490,36566,7805231,15317371,289308,20624,250309,482,2659,1543,29839,158350,4550000,265980,1.1
11/17/2024,San Francisco CA,DMA_006,173157,214808,102215,30292,44502,73981,38362,6860962,13079553,146804,8321,398749,438,2185,1444,35504,147183,4550000,127413,1.122
11/24/2024,San Francisco CA,DMA_006,184703,203641,104095,50368,39556,98960,35339,6842207,11161018,201068,23427,327805,597,2488,1246,38943,156997,4550000,242409,1.113
12/1/2024,San Francisco CA,DMA_006,193993,266995,101873,56283,38325,52809,57866,6834482,15091858,235424,22840,404172,439,1626,1220,47405,164894,4550000,337985,1.185
12/8/2024,San Francisco CA,DMA_006,188167,276138,89193,54495,34674,71562,56600,7984542,12439654,201127,15858,352430,444,2235,1542,36697,159941,4550000,254624,1.152
12/15/2024,San Francisco CA,DMA_006,167041,234900,65332,44871,36676,99673,58750,6136408,8414333,90388,13186,417802,428,1705,1745,35554,141984,4550000,183176,1.104
12/22/2024,San Francisco CA,DMA_006,189358,220989,90364,49421,27769,51802,54384,6806633,13518001,244177,16963,257623,613,2605,1430,30081,160954,4550000,211375,1.148
1/1/2023,Boston MA,DMA_007,167795,260783,90092,31330,37160,74379,38791,6894784,9044871,122114,16911,307726,491,1846,1061,40749,151015,4020000,384983,1.214
1/8/2023,Boston MA,DMA_007,175485,251460,81640,31197,32051,73857,51550,6318130,10421762,139924,13451,269776,489,2525,1477,33129,149162,4020000,163848,1.256
1/15/2023,Boston MA,DMA_007,165983,213010,69580,43404,46871,67304,44691,7381497,8418474,112852,12085,587432,459,1732,1141,34291,141085,4020000,191669,1.214
1/22/2023,Boston MA,DMA_007,172104,188977,71295,44046,24784,67262,54401,5907120,7568821,139743,18462,291375,618,1910,1235,42279,146288,4020000,151595,1.225
1/29/2023,Boston MA,DMA_007,190289,204354,73975,58090,33349,91977,54700,7030354,9237478,97573,32082,429603,564,1966,1517,37392,161745,4020000,158658,1.316
2/5/2023,Boston MA,DMA_007,175046,241421,66774,52174,54401,89326,56437,7751694,6980486,67376,13394,612321,381,2005,1395,43354,148789,4020000,287973,1.303
2/12/2023,Boston MA,DMA_007,182971,278937,72405,41011,40454,104122,37397,7030334,10239697,174782,13532,430627,522,2549,1611,37692,155525,4020000,349628,1.299
2/19/2023,Boston MA,DMA_007,173253,167196,87997,29604,46825,102519,32875,4560511,11969411,218423,13555,476085,396,1972,1173,27616,147265,4020000,185063,1.255
2/26/2023,Boston MA,DMA_007,156767,233740,59686,29952,26176,90978,48502,8050336,7740030,122753,11010,263278,498,2238,1138,27495,133251,4020000,343608,1.141
3/5/2023,Boston MA,DMA_007,160668,250411,79669,28064,49333,89281,59559,8176045,8962511,97881,11891,598896,410,1807,1286,26378,136567,4020000,278941,1.181
3/12/2023,Boston MA,DMA_007,160853,205865,92188,38273,41896,83449,35400,5375307,9791048,147713,23589,338682,575,2196,1742,33342,136725,4020000,244237,1.135
3/19/2023,Boston MA,DMA_007,175328,231555,100547,41680,44166,103895,45322,7587248,13470685,202071,17621,573492,441,2574,1510,40032,149028,4020000,204760,1.2
3/26/2023,Boston MA,DMA_007,111187,178021,45142,27880,20299,82820,35758,4501158,6220859,75390,7298,210664,589,2014,1423,20855,94508,4020000,119416,0.881
4/2/2023,Boston MA,DMA_007,134902,172951,65413,34628,30153,76064,54284,4593846,7045251,82704,19884,360035,429,2434,1378,21260,114666,4020000,237746,0.999
4/9/2023,Boston MA,DMA_007,151690,197719,53451,43647,29348,93647,55366,6786949,7750410,138004,12587,369713,429,1785,1508,34945,128936,4020000,148428,1.097
4/16/2023,Boston MA,DMA_007,138752,202335,53593,38217,31805,101208,33278,5289284,8017147,140587,18121,286582,453,1697,1214,27206,117939,4020000,266930,1.01
4/23/2023,Boston MA,DMA_007,149340,157094,59303,43900,23150,100935,38696,4725638,8121671,88055,12631,256287,374,1886,1355,28529,126939,4020000,225251,1.142
4/30/2023,Boston MA,DMA_007,159300,172603,94220,43424,37060,86416,49210,5316884,13720675,216045,13717,443154,558,2125,1243,28166,135405,4020000,148992,1.134
5/7/2023,Boston MA,DMA_007,136281,204778,81054,43817,35947,103862,54833,5823195,10704675,100626,19157,433128,649,2381,1548,25656,115838,4020000,122562,0.974
5/14/2023,Boston MA,DMA_007,139791,145306,69594,35486,42064,84922,48638,4798138,8207539,146945,9390,455827,623,2027,1654,22839,118822,4020000,102055,1.044
5/21/2023,Boston MA,DMA_007,129629,168462,50202,23893,37682,101733,57873,4473239,5720496,104614,7371,429599,610,2156,1454,32361,110184,4020000,138708,1.008
5/28/2023,Boston MA,DMA_007,159620,176216,80128,39702,22385,63201,39558,5348948,8418162,167892,23700,235470,650,2394,949,29273,135677,4020000,317704,1.121
6/4/2023,Boston MA,DMA_007,123447,140275,50729,43933,26597,103772,47923,3521153,5419336,64701,11709,214512,520,1587,997,24177,104929,4020000,182301,0.991
6/11/2023,Boston MA,DMA_007,145708,189684,54932,47169,20310,70156,34098,4886570,8228979,96349,12169,179398,458,1777,1039,34576,123851,4020000,110890,1.099
6/18/2023,Boston MA,DMA_007,130108,194551,46674,36141,21793,85482,52238,5856055,4671350,66892,12748,250780,449,1562,1387,22907,110591,4020000,105279,0.988
6/25/2023,Boston MA,DMA_007,135280,171985,79192,37228,21876,58939,60172,4390924,8768988,126458,23894,184022,450,1672,1503,20932,114988,4020000,156056,0.979
7/2/2023,Boston MA,DMA_007,144824,228434,81581,31034,37634,99316,50876,6337771,8915443,161046,12903,433173,578,2237,1561,31428,123100,4020000,318751,1.047
7/9/2023,Boston MA,DMA_007,158791,223197,92341,47432,27166,79191,51688,7073904,12138566,119382,16262,331404,565,1888,987,27659,134972,4020000,224642,1.14
7/16/2023,Boston MA,DMA_007,152032,160928,65016,29300,28031,50047,53661,4587814,9531862,169070,13462,303368,620,2397,1320,32585,129227,4020000,214363,1.111
7/23/2023,Boston MA,DMA_007,147083,222121,84405,42578,43621,93928,57821,6306711,9276585,132896,15343,554783,543,2181,1727,29295,125020,4020000,135624,1.05
7/30/2023,Boston MA,DMA_007,130555,187616,54067,25060,20881,68621,34976,5559584,8057968,114475,7903,245894,612,2340,1097,25750,110971,4020000,138441,0.986
8/6/2023,Boston MA,DMA_007,151179,206762,65232,37151,44327,67785,50787,7175346,6997800,93770,22293,414973,385,2055,1294,26237,128502,4020000,247264,1.075
8/13/2023,Boston MA,DMA_007,134706,140479,56642,24769,30480,99625,36883,3671422,6458101,73086,13359,271404,537,2378,1575,31405,114500,4020000,72568,1.031
8/20/2023,Boston MA,DMA_007,122735,172823,66638,31308,21073,49090,59349,5706829,9441038,152771,10286,260280,472,2280,947,19732,104324,4020000,131516,0.896
8/27/2023,Boston MA,DMA_007,217800,275672,79880,56067,42193,57288,56184,8101406,10765858,172786,26217,540560,363,2383,1739,37296,185130,4020000,300884,1.472
9/3/2023,Boston MA,DMA_007,178836,248778,102969,33370,42350,49944,57124,6356080,11562804,141650,10767,462310,412,2124,1051,34267,152010,4020000,238465,1.312
9/10/2023,Boston MA,DMA_007,188570,243854,79736,59178,50010,96508,43456,8358262,8192088,79993,19695,630360,628,1628,1106,44046,160284,4020000,139492,1.346
9/17/2023,Boston MA,DMA_007,191596,290678,78896,40663,44954,102292,59262,9315581,10483058,92472,23823,472353,362,1920,1662,37853,162856,4020000,477612,1.349
9/24/2023,Boston MA,DMA_007,184628,219255,89742,39515,36660,78495,57285,5798472,9416755,110115,12427,403441,483,1574,1231,30648,156933,4020000,173208,1.378
10/1/2023,Boston MA,DMA_007,190469,243014,101482,31745,34951,53276,45239,8256273,13080377,180381,8655,430336,617,2484,1595,29223,161898,4020000,240047,1.363
10/8/2023,Boston MA,DMA_007,195122,288953,99467,36870,50020,63330,39850,8235548,12964267,179581,9481,576484,584,2058,947,41189,165853,4020000,344384,1.408
10/15/2023,Boston MA,DMA_007,199655,227064,105901,61156,49188,50441,41159,6806040,12390307,124217,37984,572796,530,1771,1140,31955,169706,4020000,425368,1.38
10/22/2023,Boston MA,DMA_007,171001,189383,60729,35074,48483,95768,59646,5040630,6372012,96849,9250,500693,420,2453,1045,40023,145350,4020000,179291,1.302
10/29/2023,Boston MA,DMA_007,204339,221737,81285,42160,46889,103973,38319,6178601,10866386,129817,18589,601742,653,2221,1422,33600,173688,4020000,190661,1.452
11/5/2023,Boston MA,DMA_007,195468,272787,100561,41270,55726,65865,45837,7745218,14428905,266298,16100,691776,510,2386,1128,40445,166147,4020000,253369,1.332
11/12/2023,Boston MA,DMA_007,158882,168344,63458,47674,33521,70970,58002,5539445,8661385,170434,12612,412838,482,2456,1393,26565,135049,4020000,263211,1.151
11/19/2023,Boston MA,DMA_007,153201,206162,56349,26728,37180,60391,33860,5456128,7325543,79652,9037,474197,399,1984,1211,37029,130220,4020000,271014,1.191
11/26/2023,Boston MA,DMA_007,147037,214007,66961,41887,45332,72213,43229,6064192,7627834,72380,11517,531102,486,1975,1195,30374,124981,4020000,160781,1.113
12/3/2023,Boston MA,DMA_007,163317,173023,86058,52565,35842,45859,46539,5836437,9152157,154278,15574,340453,487,2260,1004,26379,138819,4020000,245517,1.171
12/10/2023,Boston MA,DMA_007,164703,191176,67450,32647,38752,65156,54661,5271736,7373868,118460,21200,413069,372,2172,1141,26499,139997,4020000,233737,1.184
12/17/2023,Boston MA,DMA_007,169182,251822,61150,49778,44698,76712,43371,8036883,6985484,61783,31838,539005,652,2539,1208,33945,143804,4020000,260695,1.183
12/24/2023,Boston MA,DMA_007,146621,151550,83089,41994,47785,92293,58341,4359048,10192905,93367,15029,606553,602,1738,1381,26057,124627,4020000,235473,1.117
12/31/2023,Boston MA,DMA_007,202094,281087,73823,54615,43130,65836,47223,8015199,8842484,157161,16658,361295,613,2449,1516,42243,171779,4020000,334272,1.307
1/7/2024,Boston MA,DMA_007,195526,224710,104476,43912,46311,79696,56420,5806734,12929589,250856,24690,419004,652,2407,1222,45027,166197,4020000,300298,1.235
1/14/2024,Boston MA,DMA_007,176155,248702,71177,36410,52209,76934,59583,6480709,7278249,112404,11188,622153,373,1869,1280,33150,149731,4020000,324530,1.218
1/21/2024,Boston MA,DMA_007,192681,199740,84913,36562,27848,100252,56838,5124233,11063758,114546,15664,319196,588,1581,1331,44400,163778,4020000,348944,1.337
1/28/2024,Boston MA,DMA_007,187111,269433,71685,46742,42971,99141,53174,8884175,7366270,137471,12427,417340,629,1877,1728,28866,159044,4020000,344105,1.243
2/4/2024,Boston MA,DMA_007,200642,241501,86233,49444,31235,55383,46120,7805471,9380971,142441,15144,342636,502,2536,1424,36781,170545,4020000,183567,1.3
2/11/2024,Boston MA,DMA_007,197897,287698,89016,50115,38573,58553,45346,7367691,11632878,123923,16197,501079,469,2117,1425,43644,168212,4020000,363929,1.314
2/18/2024,Boston MA,DMA_007,190890,218781,65328,38416,31395,61378,44049,7098636,8923978,80812,12095,280423,366,2151,1265,36599,162256,4020000,198136,1.309
